ID,CreationDate,EndOutcome,y_xy,DistanceSEA,Flowers_Seeds_PodsMothPlant,HeightMetresMothPlant,Area_m2MothPlant,OldestGrowthStageMothPlant,Flowers_Seeds_PodsGinger,Height_metresGinger,Area_m2Ginger,OldestGrowthStageGinger,Flowers_Seeds_PodsClimbingAsparagus,HeightMetresClimbingAsparagus,Area_m2ClimbingAsparagus,OldestGrowthStageClimbingAsparagus,Flowers_Seeds_PodsBushyAsparagus,HeightMetresBushyAsparagus,Area_m2BushyAsparagus,Flowers_Seeds_PodsWoolly,HeightMetresWoolly,Area_m2Woolly,OldestGrowthStageWoolly,Flowers_Seeds_PodsRhamnus,HeightMetresRhamnus,Area_m2Rhamnus,OldestGrowthStageRhamnus,Flowers_Seeds_PodsCoastalBanksia,HeightMetresCoastalBanksia,Area_m2CoastalBanksia,OldestGrowthStageCoastalBanksia,Flowers_Seeds_PodsJasmine,HeightMetresJasmine,Area_m2Jasmine,OldestGrowthStageJasmine,Flowers_Seeds_PodsBlueMorningGlory,HeightMetresBlueMorningGlory,Area_m2BlueMorningGlory,OldestGrowthStageBlueMorningGlory,Flowers_Seeds_PodsEnglishIvy,HeightMetresEnglishIvy,Area_m2EnglishIvy,OldestGrowthStageEnglishIvy,Flowers_Seeds_PodsPeriwinkle,HeightMetresPeriwinkle,Area_m2Periwinkle,Flowers_Seeds_PodsMadeiraVine,HeightMetresMadeiraVine,Area_m2MadeiraVine,OldestGrowthStageMadeiraVine,Flowers_Seeds_PodsHoneysuckle,HeightMetresHoneysuckle,Area_m2Honeysuckle,OldestGrowthStageHoneysuckle,y_xy,x,y
759,8/03/2023 0:00,SQ,174.7292103 -36.81405116,83.64,4-NoSignOfFlowering,1,0.25,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Pods or Fruit forming,3,8,Adult,,,,,,,,,,,,174.7292103 -36.81405116,174.7292103,-36.81405116
760,8/03/2023 1:05,SQ,174.7350742 -36.81039369,107.63,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,0.5,Adult,,,,,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,4-NoSignOfFlowering,0.25,0.5,Adult,174.7350742 -36.81039369,174.7350742,-36.81039369
761,8/03/2023 1:59,SQ,174.7358141 -36.81064827,114.71,5-Pods or Fruit forming,3,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,2,Adult,,,,,,,,,,,,3-Flowers visible,3,2,Adult,174.7358141 -36.81064827,174.7358141,-36.81064827
762,8/03/2023 2:34,SQ,174.7359842 -36.81122411,66.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,1,2,Adult,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,174.7359842 -36.81122411,174.7359842,-36.81122411
763,8/03/2023 22:40,SQ,174.7296214 -36.81022197,53.28,5-Pods or Fruit forming,2,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7296214 -36.81022197,174.7296214,-36.81022197
764,9/03/2023 0:13,SQ,174.7283813 -36.81014988,59.78,5-Pods or Fruit forming,6,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283813 -36.81014988,174.7283813,-36.81014988
765,9/03/2023 1:37,SQ,174.728292 -36.81355921,130.58,4-NoSignOfFlowering,0.4,1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.728292 -36.81355921,174.728292,-36.81355921
766,9/03/2023 2:10,S,174.7283126 -36.81344833,130.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283126 -36.81344833,174.7283126,-36.81344833
767,9/03/2023 21:30,S,174.7282661 -36.81001135,57.78,5-Pods or Fruit forming,4,8,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7282661 -36.81001135,174.7282661,-36.81001135
768,12/03/2023 21:30,SQ,174.7341609 -36.81823708,0,1-Too soon to tell,1,1,Juvenile,,,,,,,,,,,,1-Too soon to tell,0.1,0.1,Seedling,,,,,,,,,,,,,3-Flowers visible,2,1,Adult,,,,,,,,4-NoSignOfFlowering,3,2,Adult,,,,,174.7341609 -36.81823708,174.7341609,-36.81823708
769,12/03/2023 21:50,SQ,174.7340561 -36.81753648,0,,,,,,,,,4-NoSignOfFlowering,0.2,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-Buds forming,2,4,Adult,,,,,174.7340561 -36.81753648,174.7340561,-36.81753648
770,13/03/2023 1:03,SQ,174.7339485 -36.81799652,0,4-NoSignOfFlowering,0.3,0.5,Juvenile,2-Buds forming,1.5,4,Adult,4-NoSignOfFlowering,0.5,2,Adult,,,,1-Too soon to tell,0.1,0.2,Seedling,,,,,,,,,,,,,3-Flowers visible,3,3,Adult,,,,,,,,4-NoSignOfFlowering,0.7,0.5,Juvenile,,,,,174.7339485 -36.81799652,174.7339485,-36.81799652
771,13/03/2023 1:54,SQ,174.735318 -36.81757017,31.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,10,Adult,,,,,,,,,,,,,,,,174.735318 -36.81757017,174.735318,-36.81757017
772,13/03/2023 2:21,SQ,174.7354892 -36.81712396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,6,Adult,,,,,,,,,,,,,,,,174.7354892 -36.81712396,174.7354892,-36.81712396
773,13/03/2023 2:37,SQ,174.7357078 -36.81752231,88.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,2,Adult,,,,,,,,,,,,,,,,174.7357078 -36.81752231,174.7357078,-36.81752231
774,13/03/2023 22:16,S,174.7362207 -36.81729201,94.53,4-NoSignOfFlowering,0.25,0.1,Seedling,,,,,4-NoSignOfFlowering,0.5,1,Adult,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,3,Adult,4-NoSignOfFlowering,0.5,2,Adult,,,,,,,,,,,,174.7362207 -36.81729201,174.7362207,-36.81729201
775,13/03/2023 22:41,SQ,174.7362943 -36.81658945,0,,,,,,,,,4-NoSignOfFlowering,0.25,0.5,Adult,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,10,Adult,,,,,,,,,,,,,,,,174.7362943 -36.81658945,174.7362943,-36.81658945
776,13/03/2023 22:52,SQ,174.7367688 -36.81695855,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7367688 -36.81695855,174.7367688,-36.81695855
777,13/03/2023 23:46,SQ,174.7374215 -36.8166537,0,4-NoSignOfFlowering,5,3,Adult,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,,,,,,4-NoSignOfFlowering,0.5,2,Adult,3-Flowers visible,5,10,Adult,,,,,,,,,,,,,,,,174.7374215 -36.8166537,174.7374215,-36.8166537
778,14/03/2023 0:49,S,174.7322834 -36.81638625,138.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7322834 -36.81638625,174.7322834,-36.81638625
779,14/03/2023 1:06,SQ,174.7334882 -36.81621344,56,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,4-NoSignOfFlowering,0.25,0.1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7334882 -36.81621344,174.7334882,-36.81621344
780,14/03/2023 1:29,SQ,174.7353674 -36.8151613,0,,,,,4-NoSignOfFlowering,0.5,0.5,Adult,4-NoSignOfFlowering,0.25,0.1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7353674 -36.8151613,174.7353674,-36.8151613
781,14/03/2023 1:45,S,174.7347403 -36.81521421,50.21,,,,,5-Pods or Fruit forming,1.5,7,Adult,6-Pods bursting or fruit mature,1,15,Adult,,,,4-NoSignOfFlowering,1.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7347403 -36.81521421,174.7347403,-36.81521421
782,14/03/2023 2:21,SQ,174.734419 -36.81529164,0,4-NoSignOfFlowering,3,0.5,Adult,4-NoSignOfFlowering,1,1,Adult,,,,,,,,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,4-NoSignOfFlowering,0.5,2,Adult,,,,,,,,,,,,,,,,,,,,174.734419 -36.81529164,174.734419,-36.81529164
783,14/03/2023 2:36,SQ,174.7340055 -36.81540261,0,,,,,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,1,Adult,,,,,,,,,,,,,,,,,,,,174.7340055 -36.81540261,174.7340055,-36.81540261
784,14/03/2023 22:19,SQ,174.7343872 -36.81130973,0,4-NoSignOfFlowering,0.25,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,1,Adult,4-NoSignOfFlowering,0.1,0.5,Juvenile,4-NoSignOfFlowering,1,0.5,Adult,,,,,,,,,,,,174.7343872 -36.81130973,174.7343872,-36.81130973
785,14/03/2023 22:40,S,174.7341379 -36.81072207,69.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7341379 -36.81072207,174.7341379,-36.81072207
786,14/03/2023 23:16,S,174.732038 -36.81040155,122.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.732038 -36.81040155,174.732038,-36.81040155
787,14/03/2023 23:29,SQ,174.7319497 -36.81035118,122.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7319497 -36.81035118,174.7319497,-36.81035118
788,14/03/2023 23:55,S,174.731641 -36.81089667,5.75,4-NoSignOfFlowering,1.5,0.5,Adult,,,,,4-NoSignOfFlowering,2,1.5,Juvenile,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,8,Adult,,,,,3-Flowers visible,5,12,Adult,,,,,,,,,,,,174.731641 -36.81089667,174.731641,-36.81089667
789,15/03/2023 1:28,S,174.7314284 -36.81032264,84.91,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,,6-Pods bursting or fruit mature,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7314284 -36.81032264,174.7314284,-36.81032264
790,15/03/2023 1:40,SQ,174.7312239 -36.81031098,69.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7312239 -36.81031098,174.7312239,-36.81031098
791,15/03/2023 2:04,SQ,174.7302732 -36.81022042,12.17,6-Pods bursting or fruit mature,2.5,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7302732 -36.81022042,174.7302732,-36.81022042
792,15/03/2023 2:52,SQ,174.728697 -36.81016853,82.48,4-NoSignOfFlowering,3,4,Adult,,,,,,,,,,,,3-Flowers visible,3.5,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,8,Adult,,,,,174.728697 -36.81016853,174.728697,-36.81016853
793,15/03/2023 21:59,S,174.7288082 -36.81013823,80.83,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,3-Flowers visible,3,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,,4,6,Adult,,,,,174.7288082 -36.81013823,174.7288082,-36.81013823
794,15/03/2023 22:45,SQ,174.7283235 -36.81065477,54.66,4-NoSignOfFlowering,0.15,0.05,Seedling,4-NoSignOfFlowering,2,5,,,,,,,,,1-Too soon to tell,0.1,0.05,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.15,0.05,Juvenile,,,,,174.7283235 -36.81065477,174.7283235,-36.81065477
795,15/03/2023 23:33,S,174.7283235 -36.81065477,54.66,4-NoSignOfFlowering,,,Seedling,4-NoSignOfFlowering,1,4,Adult,6-Pods bursting or fruit mature,2,6,Adult,,,,4-NoSignOfFlowering,0.5,0.3,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235 -36.81065477,174.7283235,-36.81065477
796,16/03/2023 0:06,SQ,174.7283235 -36.81065477,54.66,4-NoSignOfFlowering,0.4,3,Adult,6-Pods bursting or fruit mature,2,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235 -36.81065477,174.7283235,-36.81065477
797,16/03/2023 1:16,SQ,174.7278329 -36.81010726,68.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7278329 -36.81010726,174.7278329,-36.81010726
798,16/03/2023 1:53,SQ,174.7275989 -36.81100063,16.49,4-NoSignOfFlowering,0.2,0.1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275989 -36.81100063,174.7275989,-36.81100063
799,16/03/2023 2:04,S,174.7275989 -36.81100063,16.49,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,6-Pods bursting or fruit mature,1,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275989 -36.81100063,174.7275989,-36.81100063
800,19/03/2023 2:15,S,174.7338487 -36.81267858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7338487 -36.81267858,174.7338487,-36.81267858
801,19/03/2023 2:50,S,174.7352762 -36.81305099,0,,,,,5-Pods or Fruit forming,2,20,Adult,4-NoSignOfFlowering,2,60,Adult,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,,,,,,,,,4-NoSignOfFlowering,3,3,Adult,,,,,,,,,,,,,,,,174.7352762 -36.81305099,174.7352762,-36.81305099
802,21/03/2023 21:12,SQ,174.7288082 -36.81013823,80.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7288082 -36.81013823,174.7288082,-36.81013823
803,21/03/2023 22:43,SQ,174.7292272 -36.81419802,97.4,6-Pods bursting or fruit mature,3,6,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,8,Adult,5-Pods or Fruit forming,4,16,Adult,,,,,,,,,,,,174.7292272 -36.81419802,174.7292272,-36.81419802
804,21/03/2023 22:57,S,174.7301603 -36.81339402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7301603 -36.81339402,174.7301603,-36.81339402
805,22/03/2023 0:11,SQ,174.7323857 -36.81601558,120.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7323857 -36.81601558,174.7323857,-36.81601558
806,22/03/2023 1:09,SQ,174.7333642 -36.81549071,18.37,4-NoSignOfFlowering,0.5,2,Adult,4-NoSignOfFlowering,1,1.5,Adult,,,,,,,,4-NoSignOfFlowering,2.5,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333642 -36.81549071,174.7333642,-36.81549071
807,22/03/2023 2:12,SQ,174.7332449 -36.81558236,34.37,4-NoSignOfFlowering,3,2,Adult,5-Pods or Fruit forming,1,2,Adult,,,,,,,,4-NoSignOfFlowering,1,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7332449 -36.81558236,174.7332449,-36.81558236
808,22/03/2023 23:01,S,174.7310643 -36.8148844,18,4-NoSignOfFlowering,1,3,Adult,4-NoSignOfFlowering,1,0.5,Adult,4-NoSignOfFlowering,0.1,0.2,Adult,5-Pods or Fruit forming,1,0.5,,,,,,,,,,,,,,,,,,3,8,Adult,,,,,,,,,,,,3-Flowers visible,1.5,3,Adult,174.7310643 -36.8148844,174.7310643,-36.8148844
809,22/03/2023 23:36,SQ,174.7330677 -36.81397874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7330677 -36.81397874,174.7330677,-36.81397874
810,23/03/2023 2:18,SQ,174.7333547 -36.81452528,0,4-NoSignOfFlowering,2,6,Adult,4-NoSignOfFlowering,1.5,4,Adult,4-NoSignOfFlowering,0.8,0.5,Adult,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333547 -36.81452528,174.7333547,-36.81452528
811,28/03/2023 22:28,SQ,174.7377202 -36.81269744,42.7,4-NoSignOfFlowering,1.5,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,0.5,Adult,,,,,,,,,,,,174.7377202 -36.81269744,174.7377202,-36.81269744
812,29/03/2023 0:14,SQ,174.7378802 -36.81418028,0,6-Pods bursting or fruit mature,8,8,Adult,4-NoSignOfFlowering,1,1.5,Adult,4-NoSignOfFlowering,1,12,Adult,,,,3-Flowers visible,3,5,Adult,,,,,,,,,4-NoSignOfFlowering,4,75,Adult,,,,,5-Pods or Fruit forming,1,5,Adult,,,,,,,,3-Flowers visible,2,6,Adult,174.7378802 -36.81418028,174.7378802,-36.81418028
813,29/03/2023 1:56,SQ,174.7393433 -36.81358739,0,4-NoSignOfFlowering,1,1.5,Juvenile,,,,,4-NoSignOfFlowering,0.5,0.25,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,3-Flowers visible,3,1,Adult,,,,,,,,,,,,174.7393433 -36.81358739,174.7393433,-36.81358739
814,29/03/2023 2:25,S,174.7387905 -36.81266395,0,,,,,,,,,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,4-NoSignOfFlowering,0.2,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7387905 -36.81266395,174.7387905,-36.81266395
815,29/03/2023 2:39,SQ,174.7384001 -36.81259145,0,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7384001 -36.81259145,174.7384001,-36.81259145
816,29/03/2023 22:45,SQ,174.7317836 -36.81535626,28.84,4-NoSignOfFlowering,0.2,1,Seedling,5-Pods or Fruit forming,2.5,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7317836 -36.81535626,174.7317836,-36.81535626
817,30/03/2023 1:14,S,174.7371298 -36.81678353,0,4-NoSignOfFlowering,2,4,Adult,4-NoSignOfFlowering,1,0.6,Adult,4-NoSignOfFlowering,1,1,Adult,,,,4-NoSignOfFlowering,0.3,0.1,Juvenile,,,,,,,,,4-NoSignOfFlowering,2.5,3,Adult,3-Flowers visible,1,5,Adult,5-Pods or Fruit forming,2,4,Adult,,,,,,,,,,,,174.7371298 -36.81678353,174.7371298,-36.81678353
818,30/03/2023 2:02,S,174.7378093 -36.81647914,0,4-NoSignOfFlowering,3,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,6,10,,,,,,,,,,,,,,,,,174.7378093 -36.81647914,174.7378093,-36.81647914
819,30/03/2023 20:34,SQ,174.7387909 -36.81368286,19.68,4-NoSignOfFlowering,0.2,0.1,Juvenile,,,,,4-NoSignOfFlowering,1,0.5,Adult,4-NoSignOfFlowering,0.2,0.2,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,5,Adult,,,,,,,,,,,,174.7387909 -36.81368286,174.7387909,-36.81368286
820,30/03/2023 20:48,SQ,174.7361659 -36.81666954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,8,10,Adult,,,,,,,,,,,,,,,,174.7361659 -36.81666954,174.7361659,-36.81666954
821,30/03/2023 20:55,SQ,174.7373291 -36.81135516,79.22,,,,,,,,,4-NoSignOfFlowering,0.5,0.2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7373291 -36.81135516,174.7373291,-36.81135516
822,30/03/2023 21:39,SQ,174.7332182 -36.81427583,0,4-NoSignOfFlowering,1.5,2,Adult,4-NoSignOfFlowering,1.5,1,Adult,5-Pods or Fruit forming,1,1,Adult,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7332182 -36.81427583,174.7332182,-36.81427583
823,30/03/2023 22:37,SQ,174.736922 -36.81283255,0,4-NoSignOfFlowering,2,1,Adult,4-NoSignOfFlowering,1.5,4,Adult,6-Pods bursting or fruit mature,1.3,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,8,Adult,,,,,,,,,,,,174.736922 -36.81283255,174.736922,-36.81283255
824,30/03/2023 23:52,SQ,174.7366585 -36.81308263,0,6-Pods bursting or fruit mature,8,1,Adult,5-Pods or Fruit forming,2,4,Adult,4-NoSignOfFlowering,1,1,Adult,,,,3-Flowers visible,3,2,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,3,Adult,,,,,,,,,,,,174.7366585 -36.81308263,174.7366585,-36.81308263
825,31/03/2023 1:15,SQ,174.7349102 -36.81066403,70.86,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.1,0.2,Seedling,,,,,,,,,,,,,4-NoSignOfFlowering,2,10,Adult,4-NoSignOfFlowering,0.05,0.3,Juvenile,,,,,,,,,,,,174.7349102 -36.81066403,174.7349102,-36.81066403
826,31/03/2023 2:11,S,174.7349257 -36.81109075,23.87,,,,,,,,,4-NoSignOfFlowering,0.15,0.01,Adult,,,,4-NoSignOfFlowering,0.15,0.01,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,,,,,,,,174.7349257 -36.81109075,174.7349257,-36.81109075
827,31/03/2023 23:03,SQ,174.7332245 -36.81241254,0,4-NoSignOfFlowering,2,6,Adult,4-NoSignOfFlowering,1.2,1,Adult,,,,,,,,4-NoSignOfFlowering,3,7,Adult,,,,,,,,,4-NoSignOfFlowering,3,10,Adult,,,,,,,,,,,,,,,,,,,,174.7332245 -36.81241254,174.7332245,-36.81241254
828,31/03/2023 23:53,SQ,174.733317 -36.81125982,77.28,4-NoSignOfFlowering,0.2,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.2,0.5,Seedling,4-NoSignOfFlowering,0.5,,,,,,,,,,,,,,,,,,174.733317 -36.81125982,174.733317,-36.81125982
829,31/03/2023 23:53,SQ,174.733625 -36.81225784,61.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,1.7,1,Juvenile,,,,,174.733625 -36.81225784,174.733625,-36.81225784
830,1/04/2023 0:26,SQ,174.7336316 -36.81249481,0,,,,,4-NoSignOfFlowering,1.2,3,Adult,4-NoSignOfFlowering,0.2,0.2,Adult,,,,1-Too soon to tell,0.05,0.01,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7336316 -36.81249481,174.7336316,-36.81249481
831,5/04/2023 1:53,SQ,174.7334595 -36.81830233,0,,,,,5-Pods or Fruit forming,3,10,Adult,,,,,,,,3-Flowers visible,4,15,Adult,,,,,,,,,4-NoSignOfFlowering,2,10,Adult,3-Flowers visible,10,60,Adult,,,,,,,,,,,,,,,,174.7334595 -36.81830233,174.7334595,-36.81830233
832,7/04/2023 22:51,S,174.733625 -36.81225784,61.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.733625 -36.81225784,174.733625,-36.81225784
833,7/04/2023 22:51,SQ,174.7333817 -36.81224047,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333817 -36.81224047,174.7333817,-36.81224047
834,7/04/2023 22:51,DP,174.7338351 -36.81250336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7338351 -36.81250336,174.7338351,-36.81250336
835,8/04/2023 0:02,DP,174.7384093 -36.81386391,72.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7384093 -36.81386391,174.7384093,-36.81386391
836,8/04/2023 0:02,SQ,174.7388906 -36.81323153,30.47,,,,,,,,,3-Flowers visible,1.2,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,2,Adult,174.7388906 -36.81323153,174.7388906,-36.81323153
837,8/04/2023 1:01,SQ,174.737963 -36.81276479,39.19,4-NoSignOfFlowering,1.5,0.8,Adult,,,,,4-NoSignOfFlowering,1,0.4,Adult,,,,1-Too soon to tell,,0.01,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2.5,10,Adult,,,,,,,,,,,,174.737963 -36.81276479,174.737963,-36.81276479
838,10/04/2023 22:41,S,174.7373172 -36.81151861,82.25,,,,,,,,,,,,,4-NoSignOfFlowering,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7373172 -36.81151861,174.7373172,-36.81151861
839,10/04/2023 23:19,SQ,174.7381816 -36.81309344,0,1-Too soon to tell,0.25,0.1,Seedling,1-Too soon to tell,0.3,0.25,Seedling,4-NoSignOfFlowering,0.5,0.2,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7381816 -36.81309344,174.7381816,-36.81309344
840,10/04/2023 23:46,S,174.7275051 -36.81236782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,6,60,Adult,,,,,,,,,,,,,,,,174.7275051 -36.81236782,174.7275051,-36.81236782
841,11/04/2023 1:06,S,174.7272758 -36.81054564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.25,0.75,Adult,,,,,,,,,,,,174.7272758 -36.81054564,174.7272758,-36.81054564
842,11/04/2023 1:27,SQ,174.7272758 -36.81054564,0,6-Pods bursting or fruit mature,2,1.5,Adult,,,,,,,,,4-NoSignOfFlowering,0.25,0.5,,,,,,,,,,,,,,,,,,,,,5-Pods or Fruit forming,2.5,4,Adult,,,,,,,,4-NoSignOfFlowering,2,6,Adult,174.7272758 -36.81054564,174.7272758,-36.81054564
843,11/04/2023 1:30,DP,174.7275126 -36.81084428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275126 -36.81084428,174.7275126,-36.81084428
844,11/04/2023 2:22,SQ,174.7350798 -36.81039832,105.92,,,,,1-Too soon to tell,0.3,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,,,,,174.7350798 -36.81039832,174.7350798,-36.81039832
845,11/04/2023 2:39,SQ,174.7352295 -36.81068547,77.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7352295 -36.81068547,174.7352295,-36.81068547
846,11/04/2023 2:46,SQ,174.7352229 -36.81039623,111.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7352229 -36.81039623,174.7352229,-36.81039623
847,11/04/2023 22:54,SQ,174.7357275 -36.81220383,16.58,6-Pods bursting or fruit mature,4,12,Adult,,,,,4-NoSignOfFlowering,1,2,Adult,,,,4-NoSignOfFlowering,3,2,Adult,,,,,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,,,,,3-Flowers visible,3,9,Adult,174.7357275 -36.81220383,174.7357275,-36.81220383
