CreationDate,EndOutcome,Flowers_Seeds_PodsMothPlant,HeightMetresMothPlant,Area_m2MothPlant,OldestGrowthStageMothPlant,Flowers_Seeds_PodsGinger,Height_metresGinger,Area_m2Ginger,OldestGrowthStageGinger,Flowers_Seeds_PodsClimbingAsparagus,HeightMetresClimbingAsparagus,Area_m2ClimbingAsparagus,OldestGrowthStageClimbingAsparagus,Flowers_Seeds_PodsBushyAsparagus,HeightMetresBushyAsparagus,Area_m2BushyAsparagus,Flowers_Seeds_PodsWoolly,HeightMetresWoolly,Area_m2Woolly,OldestGrowthStageWoolly,Flowers_Seeds_PodsRhamnus,HeightMetresRhamnus,Area_m2Rhamnus,OldestGrowthStageRhamnus,Flowers_Seeds_PodsCoastalBanksia,HeightMetresCoastalBanksia,Area_m2CoastalBanksia,OldestGrowthStageCoastalBanksia,Flowers_Seeds_PodsJasmine,HeightMetresJasmine,Area_m2Jasmine,OldestGrowthStageJasmine,Flowers_Seeds_PodsBlueMorningGlory,HeightMetresBlueMorningGlory,Area_m2BlueMorningGlory,OldestGrowthStageBlueMorningGlory,Flowers_Seeds_PodsEnglishIvy,HeightMetresEnglishIvy,Area_m2EnglishIvy,OldestGrowthStageEnglishIvy,Flowers_Seeds_PodsPeriwinkle,HeightMetresPeriwinkle,Area_m2Periwinkle,Flowers_Seeds_PodsMadeiraVine,HeightMetresMadeiraVine,Area_m2MadeiraVine,OldestGrowthStageMadeiraVine,Flowers_Seeds_PodsHoneysuckle,HeightMetresHoneysuckle,Area_m2Honeysuckle,OldestGrowthStageHoneysuckle,x,y
15/03/2023 22:45,SQ,4-NoSignOfFlowering,0.15,0.05,Seedling,4-NoSignOfFlowering,2,5,,,,,,,,,1-Too soon to tell,0.1,0.05,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.15,0.05,Juvenile,,,,,174.7283235,-36.81065477
15/03/2023 22:49,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235,-36.81065477
15/03/2023 22:51,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235,-36.81065477
15/03/2023 22:54,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235,-36.81065477
15/03/2023 23:33,S,4-NoSignOfFlowering,,,Seedling,4-NoSignOfFlowering,1,4,Adult,6-Pods bursting or fruit mature,2,6,Adult,,,,4-NoSignOfFlowering,0.5,0.3,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235,-36.81065477
16/03/2023 0:06,SQ,4-NoSignOfFlowering,0.4,3,Adult,6-Pods bursting or fruit mature,2,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7283235,-36.81065477
16/03/2023 0:52,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7281686,-36.81091239
16/03/2023 0:54,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7281686,-36.81091239
16/03/2023 0:59,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7281086,-36.81013425
16/03/2023 1:01,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7281047,-36.81017935
16/03/2023 1:03,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.728007,-36.81017407
16/03/2023 1:16,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7278329,-36.81010726
16/03/2023 1:19,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7276371,-36.81011732
16/03/2023 1:27,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275541,-36.81002516
16/03/2023 1:29,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275541,-36.81002516
16/03/2023 1:35,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7276539,-36.81067648
16/03/2023 1:53,SQ,4-NoSignOfFlowering,0.2,0.1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275989,-36.81100063
16/03/2023 2:04,S,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,6-Pods bursting or fruit mature,1,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7275989,-36.81100063
19/03/2023 2:15,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7338487,-36.81267858
19/03/2023 2:50,S,,,,,5-Pods or Fruit forming,2,20,Adult,4-NoSignOfFlowering,2,60,Adult,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,,,,,,,,,4-NoSignOfFlowering,3,3,Adult,,,,,,,,,,,,,,,,174.7352762,-36.81305099
21/03/2023 21:04,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7288116,-36.81017503
21/03/2023 21:12,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7288082,-36.81013823
21/03/2023 21:15,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7287543,-36.81017176
21/03/2023 21:51,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7288173,-36.8137821
21/03/2023 21:53,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7290685,-36.81396327
21/03/2023 22:43,SQ,6-Pods bursting or fruit mature,3,6,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,8,Adult,5-Pods or Fruit forming,4,16,Adult,,,,,,,,,,,,174.7292272,-36.81419802
21/03/2023 22:57,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7301603,-36.81339402
21/03/2023 23:04,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7299466,-36.8138611
22/03/2023 0:11,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7323857,-36.81601558
22/03/2023 0:15,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.732617,-36.81589878
22/03/2023 0:18,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7326022,-36.81546246
22/03/2023 0:20,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.732954,-36.81575486
22/03/2023 1:09,SQ,4-NoSignOfFlowering,0.5,2,Adult,4-NoSignOfFlowering,1,1.5,Adult,,,,,,,,4-NoSignOfFlowering,2.5,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333642,-36.81549071
22/03/2023 1:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7342812,-36.81452834
22/03/2023 2:12,SQ,4-NoSignOfFlowering,3,2,Adult,5-Pods or Fruit forming,1,2,Adult,,,,,,,,4-NoSignOfFlowering,1,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7332449,-36.81558236
22/03/2023 22:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7331395,-36.81529675
22/03/2023 22:16,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7335369,-36.8152447
22/03/2023 22:18,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7342812,-36.81452834
22/03/2023 23:01,S,4-NoSignOfFlowering,1,3,Adult,4-NoSignOfFlowering,1,0.5,Adult,4-NoSignOfFlowering,0.1,0.2,Adult,5-Pods or Fruit forming,1,0.5,,,,,,,,,,,,,,,,,,3,8,Adult,,,,,,,,,,,,3-Flowers visible,1.5,3,Adult,174.7310643,-36.8148844
22/03/2023 23:04,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7311741,-36.81480285
22/03/2023 23:05,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.731229,-36.81476207
22/03/2023 23:08,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7314688,-36.81518246
22/03/2023 23:11,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.731632,-36.81505518
22/03/2023 23:13,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7317712,-36.81496206
22/03/2023 23:15,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.731939,-36.81483998
22/03/2023 23:17,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7320553,-36.81474832
22/03/2023 23:19,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7321899,-36.81465377
22/03/2023 23:36,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7330677,-36.81397874
22/03/2023 23:39,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333103,-36.81395774
22/03/2023 23:42,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7334574,-36.81403578
23/03/2023 1:20,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333547,-36.81452528
23/03/2023 2:18,SQ,4-NoSignOfFlowering,2,6,Adult,4-NoSignOfFlowering,1.5,4,Adult,4-NoSignOfFlowering,0.8,0.5,Adult,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333547,-36.81452528
23/03/2023 2:24,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.73267,-36.81470323
28/03/2023 21:55,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7373172,-36.81151861
28/03/2023 21:59,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7377404,-36.81220567
28/03/2023 22:03,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7377887,-36.8123112
28/03/2023 22:05,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7377093,-36.81187529
28/03/2023 22:09,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.737963,-36.81276479
28/03/2023 22:28,SQ,4-NoSignOfFlowering,1.5,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,0.5,Adult,,,,,,,,,,,,174.7377202,-36.81269744
28/03/2023 22:31,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7381816,-36.81309344
28/03/2023 22:35,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7378296,-36.81340638
28/03/2023 22:39,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7379167,-36.81356714
28/03/2023 22:42,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7379066,-36.81370721
28/03/2023 22:43,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7384093,-36.81386391
29/03/2023 0:14,SQ,6-Pods bursting or fruit mature,8,8,Adult,4-NoSignOfFlowering,1,1.5,Adult,4-NoSignOfFlowering,1,12,Adult,,,,3-Flowers visible,3,5,Adult,,,,,,,,,4-NoSignOfFlowering,4,75,Adult,,,,,5-Pods or Fruit forming,1,5,Adult,,,,,,,,3-Flowers visible,2,6,Adult,174.7378802,-36.81418028
29/03/2023 1:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7386173,-36.81426351
29/03/2023 1:13,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.738733,-36.81404533
29/03/2023 1:14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.738824,-36.81389986
29/03/2023 1:56,SQ,4-NoSignOfFlowering,1,1.5,Juvenile,,,,,4-NoSignOfFlowering,0.5,0.25,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,3-Flowers visible,3,1,Adult,,,,,,,,,,,,174.7393433,-36.81358739
29/03/2023 1:59,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7386811,-36.81334565
29/03/2023 2:01,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7388906,-36.81323153
29/03/2023 2:04,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7392174,-36.81310635
29/03/2023 2:06,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7392174,-36.81310635
29/03/2023 2:09,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7385072,-36.81291834
29/03/2023 2:12,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.738851,-36.8128598
29/03/2023 2:25,S,,,,,,,,,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,4-NoSignOfFlowering,0.2,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7387905,-36.81266395
29/03/2023 2:39,SQ,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7384001,-36.81259145
29/03/2023 2:40,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7383286,-36.81242184
29/03/2023 21:27,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7325378,-36.81480285
29/03/2023 21:27,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7322717,-36.81499156
29/03/2023 21:37,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7319029,-36.81527248
29/03/2023 21:37,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7321506,-36.81507849
29/03/2023 22:45,S,4-NoSignOfFlowering,1.2,0.2,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.1,0.1,Juvenile,,,,,,,,,,,,174.756905,-36.85989499
29/03/2023 22:45,SQ,4-NoSignOfFlowering,0.2,1,Seedling,5-Pods or Fruit forming,2.5,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7317836,-36.81535626
29/03/2023 23:01,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7337484,-36.8184354
30/03/2023 1:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7343938,-36.81805238
30/03/2023 1:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7346152,-36.81788584
30/03/2023 1:14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7347854,-36.81781719
30/03/2023 1:14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7347854,-36.81781719
30/03/2023 1:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7363063,-36.81715472
30/03/2023 1:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7364418,-36.81707862
30/03/2023 1:14,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7369204,-36.81688772
30/03/2023 1:14,S,4-NoSignOfFlowering,2,4,Adult,4-NoSignOfFlowering,1,0.6,Adult,4-NoSignOfFlowering,1,1,Adult,,,,4-NoSignOfFlowering,0.3,0.1,Juvenile,,,,,,,,,4-NoSignOfFlowering,2.5,3,Adult,3-Flowers visible,1,5,Adult,5-Pods or Fruit forming,2,4,Adult,,,,,,,,,,,,174.7371298,-36.81678353
30/03/2023 2:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7379622,-36.81641142
30/03/2023 2:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7372775,-36.81672142
30/03/2023 2:02,S,4-NoSignOfFlowering,3,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,6,10,,,,,,,,,,,,,,,,,174.7378093,-36.81647914
30/03/2023 20:34,SQ,4-NoSignOfFlowering,0.2,0.1,Juvenile,,,,,4-NoSignOfFlowering,1,0.5,Adult,4-NoSignOfFlowering,0.2,0.2,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,5,Adult,,,,,,,,,,,,174.7387909,-36.81368286
30/03/2023 20:48,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,8,10,Adult,,,,,,,,,,,,,,,,174.7361659,-36.81666954
30/03/2023 20:55,SQ,,,,,,,,,4-NoSignOfFlowering,0.5,0.2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7373291,-36.81135516
30/03/2023 21:39,SQ,4-NoSignOfFlowering,1.5,2,Adult,4-NoSignOfFlowering,1.5,1,Adult,5-Pods or Fruit forming,1,1,Adult,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7332182,-36.81427583
30/03/2023 21:42,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7366931,-36.81118027
30/03/2023 21:44,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7365049,-36.8112635
30/03/2023 21:46,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7366563,-36.81166785
30/03/2023 21:48,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.736137,-36.81178792
30/03/2023 21:50,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7366405,-36.81188138
30/03/2023 21:52,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7369807,-36.8122361
30/03/2023 22:37,SQ,4-NoSignOfFlowering,2,1,Adult,4-NoSignOfFlowering,1.5,4,Adult,6-Pods bursting or fruit mature,1.3,4,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,8,Adult,,,,,,,,,,,,174.736922,-36.81283255
30/03/2023 23:52,SQ,6-Pods bursting or fruit mature,8,1,Adult,5-Pods or Fruit forming,2,4,Adult,4-NoSignOfFlowering,1,1,Adult,,,,3-Flowers visible,3,2,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,3,Adult,,,,,,,,,,,,174.7366585,-36.81308263
31/03/2023 1:15,SQ,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.1,0.2,Seedling,,,,,,,,,,,,,4-NoSignOfFlowering,2,10,Adult,4-NoSignOfFlowering,0.05,0.3,Juvenile,,,,,,,,,,,,174.7349102,-36.81066403
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7349725,-36.81080778
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7349725,-36.81080778
31/03/2023 2:11,S,,,,,,,,,4-NoSignOfFlowering,0.15,0.01,Adult,,,,4-NoSignOfFlowering,0.15,0.01,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,,,,,,,,174.7349257,-36.81109075
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7352229,-36.81039623
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7353117,-36.81098619
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7352784,-36.81131116
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7354531,-36.81164853
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7353824,-36.81181009
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7355104,-36.81197085
31/03/2023 2:11,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7357275,-36.81220383
31/03/2023 2:17,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7358404,-36.81235847
31/03/2023 21:39,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7330439,-36.81028346
31/03/2023 21:40,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7330439,-36.81028346
31/03/2023 21:40,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.732892,-36.8109097
31/03/2023 21:40,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7327969,-36.81104733
31/03/2023 21:40,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7327544,-36.8112143
31/03/2023 21:40,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7327732,-36.81205522
31/03/2023 23:03,SQ,4-NoSignOfFlowering,2,6,Adult,4-NoSignOfFlowering,1.2,1,Adult,,,,,,,,4-NoSignOfFlowering,3,7,Adult,,,,,,,,,4-NoSignOfFlowering,3,10,Adult,,,,,,,,,,,,,,,,,,,,174.7332245,-36.81241254
31/03/2023 23:53,SQ,4-NoSignOfFlowering,0.2,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.2,0.5,Seedling,4-NoSignOfFlowering,0.5,,,,,,,,,,,,,,,,,,174.733317,-36.81125982
31/03/2023 23:53,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,1.7,1,Juvenile,,,,,174.733625,-36.81225784
1/04/2023 0:26,SQ,,,,,4-NoSignOfFlowering,1.2,3,Adult,4-NoSignOfFlowering,0.2,0.2,Adult,,,,1-Too soon to tell,0.05,0.01,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7336316,-36.81249481
5/04/2023 1:53,SQ,,,,,5-Pods or Fruit forming,3,10,Adult,,,,,,,,3-Flowers visible,4,15,Adult,,,,,,,,,4-NoSignOfFlowering,2,10,Adult,3-Flowers visible,10,60,Adult,,,,,,,,,,,,,,,,174.7334595,-36.81830233
7/04/2023 22:51,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.733625,-36.81225784
7/04/2023 22:51,SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7333817,-36.81224047
7/04/2023 22:51,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7338837,-36.8122291
7/04/2023 22:51,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7341361,-36.81226682
7/04/2023 22:51,DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7338351,-36.81250336
8/04/2023 0:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7378802,-36.81418028
8/04/2023 0:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7386173,-36.81426351
8/04/2023 0:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.738733,-36.81404533
8/04/2023 0:02,DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7384093,-36.81386391
8/04/2023 0:02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.738824,-36.81389986
8/04/2023 0:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7379066,-36.81370721
8/04/2023 0:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7384143,-36.81370218
8/04/2023 0:02,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7386811,-36.81334565
8/04/2023 0:02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7383035,-36.81338371
8/04/2023 0:02,SQ,,,,,,,,,3-Flowers visible,1.2,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,2,Adult,174.7388906,-36.81323153
